freq,voltage,phase
1.99309775139285e+02,-2.06998808497746e+00,-3.80053267713276e+01
1.99654589298260e+02,-2.07568642903151e+00,-3.80533872958696e+01
2.00000000000000e+02,-2.08139700111640e+00,-3.81014677719125e+01
2.00346008276547e+02,-2.08711981135229e+00,-3.81495680722508e+01
2.00692615161732e+02,-2.09285486979867e+00,-3.81976880694033e+01
2.01039821691172e+02,-2.09860218645416e+00,-3.82458276356144e+01
2.01387628902276e+02,-2.10436177125628e+00,-3.82939866428552e+01
2.01736037834248e+02,-2.11013363408125e+00,-3.83421649628257e+01
2.02085049528091e+02,-2.11591778474376e+00,-3.83903624669560e+01
2.02434665026607e+02,-2.12171423299674e+00,-3.84385790264077e+01
2.02784885374403e+02,-2.12752298853119e+00,-3.84868145120756e+01
2.03135711617895e+02,-2.13334406097591e+00,-3.85350687945894e+01
2.03487144805306e+02,-2.13917745989734e+00,-3.85833417443149e+01
2.03839185986674e+02,-2.14502319479930e+00,-3.86316332313560e+01
2.04191836213854e+02,-2.15088127512284e+00,-3.86799431255558e+01
2.04545096540521e+02,-2.15675171024594e+00,-3.87282712964988e+01
2.04898968022173e+02,-2.16263450948341e+00,-3.87766176135119e+01
2.05253451716131e+02,-2.16852968208660e+00,-3.88249819456661e+01
2.05608548681550e+02,-2.17443723724324e+00,-3.88733641617787e+01
2.05964259979413e+02,-2.18035718407721e+00,-3.89217641304142e+01
2.06320586672543e+02,-2.18628953164835e+00,-3.89701817198862e+01
2.06677529825597e+02,-2.19223428895225e+00,-3.90186167982592e+01
2.07035090505077e+02,-2.19819146492007e+00,-3.90670692333502e+01
2.07393269779330e+02,-2.20416106841830e+00,-3.91155388927299e+01
2.07752068718549e+02,-2.21014310824862e+00,-3.91640256437252e+01
2.08111488394782e+02,-2.21613759314763e+00,-3.92125293534201e+01
2.08471529881928e+02,-2.22214453178672e+00,-3.92610498886577e+01
2.08832194255746e+02,-2.22816393277183e+00,-3.93095871160420e+01
2.09193482593856e+02,-2.23419580464330e+00,-3.93581409019395e+01
2.09555395975743e+02,-2.24024015587563e+00,-3.94067111124808e+01
2.09917935482757e+02,-2.24629699487732e+00,-3.94552976135624e+01
2.10281102198121e+02,-2.25236632999067e+00,-3.95039002708484e+01
2.10644897206931e+02,-2.25844816949160e+00,-3.95525189497724e+01
2.11009321596161e+02,-2.26454252158945e+00,-3.96011535155390e+01
2.11374376454666e+02,-2.27064939442680e+00,-3.96498038331256e+01
2.11740062873183e+02,-2.27676879607931e+00,-3.96984697672841e+01
2.12106381944337e+02,-2.28290073455548e+00,-3.97471511825430e+01
2.12473334762644e+02,-2.28904521779653e+00,-3.97958479432088e+01
2.12840922424511e+02,-2.29520225367617e+00,-3.98445599133678e+01
2.13209146028246e+02,-2.30137185000047e+00,-3.98932869568881e+01
2.13578006674053e+02,-2.30755401450764e+00,-3.99420289374213e+01
2.13947505464041e+02,-2.31374875486787e+00,-3.99907857184041e+01
2.14317643502227e+02,-2.31995607868315e+00,-4.00395571630604e+01
2.14688421894537e+02,-2.32617599348711e+00,-4.00883431344030e+01
2.15059841748809e+02,-2.33240850674485e+00,-4.01371434952355e+01
2.15431904174800e+02,-2.33865362585274e+00,-4.01859581081537e+01
2.15804610284184e+02,-2.34491135813828e+00,-4.02347868355482e+01
2.16177961190561e+02,-2.35118171085992e+00,-4.02836295396055e+01
2.16551958009457e+02,-2.35746469120689e+00,-4.03324860823103e+01
2.16926601858326e+02,-2.36376030629905e+00,-4.03813563254473e+01
2.17301893856557e+02,-2.37006856318673e+00,-4.04302401306028e+01
2.17677835125476e+02,-2.37638946885052e+00,-4.04791373591669e+01
2.18054426788348e+02,-2.38272303020118e+00,-4.05280478723352e+01
2.18431669970381e+02,-2.38906925407943e+00,-4.05769715311107e+01
2.18809565798730e+02,-2.39542814725581e+00,-4.06259081963056e+01
2.19188115402501e+02,-2.40179971643052e+00,-4.06748577285436e+01
2.19567319912752e+02,-2.40818396823329e+00,-4.07238199882613e+01
2.19947180462497e+02,-2.41458090922317e+00,-4.07727948357104e+01
2.20327698186714e+02,-2.42099054588844e+00,-4.08217821309593e+01
2.20708874222340e+02,-2.42741288464643e+00,-4.08707817338957e+01
2.21090709708282e+02,-2.43384793184336e+00,-4.09197935042277e+01
2.21473205785416e+02,-2.44029569375423e+00,-4.09688173014863e+01
2.21856363596593e+02,-2.44675617658264e+00,-4.10178529850273e+01
2.22240184286638e+02,-2.45322938646065e+00,-4.10669004140327e+01
2.22624669002362e+02,-2.45971532944868e+00,-4.11159594475136e+01
2.23009818892554e+02,-2.46621401153530e+00,-4.11650299443112e+01
2.23395635107995e+02,-2.47272543863714e+00,-4.12141117630995e+01
2.23782118801455e+02,-2.47924961659874e+00,-4.12632047623868e+01
2.24169271127698e+02,-2.48578655119242e+00,-4.13123088005179e+01
2.24557093243487e+02,-2.49233624811813e+00,-4.13614237356761e+01
2.24945586307585e+02,-2.49889871300334e+00,-4.14105494258849e+01
2.25334751480761e+02,-2.50547395140286e+00,-4.14596857290106e+01
2.25724589925792e+02,-2.51206196879878e+00,-4.15088325027635e+01
2.26115102807465e+02,-2.51866277060030e+00,-4.15579896047007e+01
2.26506291292584e+02,-2.52527636214361e+00,-4.16071568922275e+01
2.26898156549971e+02,-2.53190274869174e+00,-4.16563342225997e+01
2.27290699750469e+02,-2.53854193543451e+00,-4.17055214529256e+01
2.27683922066948e+02,-2.54519392748832e+00,-4.17547184401681e+01
2.28077824674308e+02,-2.55185872989609e+00,-4.18039250411466e+01
2.28472408749480e+02,-2.55853634762714e+00,-4.18531411125389e+01
2.28867675471430e+02,-2.56522678557701e+00,-4.19023665108837e+01
2.29263626021166e+02,-2.57193004856744e+00,-4.19516010925822e+01
2.29660261581739e+02,-2.57864614134618e+00,-4.20008447139002e+01
2.30057583338246e+02,-2.58537506858692e+00,-4.20500972309707e+01
2.30455592477834e+02,-2.59211683488916e+00,-4.20993584997952e+01
2.30854290189704e+02,-2.59887144477811e+00,-4.21486283762461e+01
2.31253677665114e+02,-2.60563890270460e+00,-4.21979067160689e+01
2.31653756097385e+02,-2.61241921304492e+00,-4.22471933748843e+01
2.32054526681900e+02,-2.61921238010080e+00,-4.22964882081899e+01
2.32455990616112e+02,-2.62601840809922e+00,-4.23457910713626e+01
2.32858149099543e+02,-2.63283730119239e+00,-4.23951018196606e+01
2.33261003333793e+02,-2.63966906345760e+00,-4.24444203082256e+01
2.33664554522539e+02,-2.64651369889713e+00,-4.24937463920848e+01
2.34068803871542e+02,-2.65337121143818e+00,-4.25430799261529e+01
2.34473752588647e+02,-2.66024160493276e+00,-4.25924207652344e+01
2.34879401883792e+02,-2.66712488315761e+00,-4.26417687640256e+01
2.35285752969003e+02,-2.67402104981406e+00,-4.26911237771168e+01
2.35692807058408e+02,-2.68093010852805e+00,-4.27404856589943e+01
2.36100565368233e+02,-2.68785206284992e+00,-4.27898542640427e+01
2.36509029116807e+02,-2.69478691625441e+00,-4.28392294465466e+01
2.36918199524571e+02,-2.70173467214056e+00,-4.28886110606935e+01
2.37328077814072e+02,-2.70869533383161e+00,-4.29379989605750e+01
2.37738665209976e+02,-2.71566890457494e+00,-4.29873930001898e+01
2.38149962939066e+02,-2.72265538754197e+00,-4.30367930334452e+01
2.38561972230248e+02,-2.72965478582812e+00,-4.30861989141595e+01
2.38974694314553e+02,-2.73666710245270e+00,-4.31356104960644e+01
2.39388130425145e+02,-2.74369234035887e+00,-4.31850276328065e+01
2.39802281797316e+02,-2.75073050241355e+00,-4.32344501779500e+01
2.40217149668501e+02,-2.75778159140736e+00,-4.32838779849788e+01
2.40632735278270e+02,-2.76484561005454e+00,-4.33333109072985e+01
2.41049039868343e+02,-2.77192256099292e+00,-4.33827487982384e+01
2.41466064682584e+02,-2.77901244678381e+00,-4.34321915110542e+01
2.41883810967012e+02,-2.78611526991198e+00,-4.34816388989296e+01
2.42302279969799e+02,-2.79323103278556e+00,-4.35310908149789e+01
2.42721472941279e+02,-2.80035973773604e+00,-4.35805471122487e+01
2.43141391133946e+02,-2.80750138701816e+00,-4.36300076437206e+01
2.43562035802464e+02,-2.81465598280988e+00,-4.36794722623131e+01
2.43983408203666e+02,-2.82182352721233e+00,-4.37289408208837e+01
2.44405509596560e+02,-2.82900402224975e+00,-4.37784131722313e+01
2.44828341242331e+02,-2.83619746986946e+00,-4.38278891690982e+01
2.45251904404347e+02,-2.84340387194177e+00,-4.38773686641723e+01
2.45676200348162e+02,-2.85062323026001e+00,-4.39268515100896e+01
2.46101230341518e+02,-2.85785554654041e+00,-4.39763375594358e+01
2.46526995654351e+02,-2.86510082242210e+00,-4.40258266647491e+01
2.46953497558795e+02,-2.87235905946709e+00,-4.40753186785219e+01
2.47380737329184e+02,-2.87963025916015e+00,-4.41248134532034e+01
2.47808716242055e+02,-2.88691442290888e+00,-4.41743108412014e+01
2.48237435576157e+02,-2.89421155204361e+00,-4.42238106948849e+01
2.48666896612448e+02,-2.90152164781740e+00,-4.42733128665860e+01
2.49097100634105e+02,-2.90884471140596e+00,-4.43228172086023e+01
2.49528048926522e+02,-2.91618074390769e+00,-4.43723235731987e+01
2.49959742777318e+02,-2.92352974634362e+00,-4.44218318126104e+01
2.50392183476342e+02,-2.93089171965736e+00,-4.44713417790441e+01
2.50825372315670e+02,-2.93826666471514e+00,-4.45208533246811e+01
2.51259310589616e+02,-2.94565458230572e+00,-4.45703663016789e+01
2.51693999594734e+02,-2.95305547314042e+00,-4.46198805621736e+01
2.52129440629820e+02,-2.96046933785311e+00,-4.46693959582824e+01
2.52565634995916e+02,-2.96789617700013e+00,-4.47189123421052e+01
2.53002583996316e+02,-2.97533599106034e+00,-4.47684295657274e+01
2.53440288936569e+02,-2.98278878043510e+00,-4.48179474812217e+01
2.53878751124483e+02,-2.99025454544823e+00,-4.48674659406506e+01
2.54317971870126e+02,-2.99773328634603e+00,-4.49169847960682e+01
2.54757952485835e+02,-3.00522500329725e+00,-4.49665038995231e+01
2.55198694286217e+02,-3.01272969639313e+00,-4.50160231030599e+01
2.55640198588153e+02,-3.02024736564733e+00,-4.50655422587218e+01
2.56082466710801e+02,-3.02777801099601e+00,-4.51150612185526e+01
2.56525499975604e+02,-3.03532163229775e+00,-4.51645798345992e+01
2.56969299706290e+02,-3.04287822933362e+00,-4.52140979589135e+01
2.57413867228875e+02,-3.05044780180715e+00,-4.52636154435549e+01
2.57859203871671e+02,-3.05803034934435e+00,-4.53131321405921e+01
2.58305310965289e+02,-3.06562587149369e+00,-4.53626479021059e+01
2.58752189842640e+02,-3.07323436772618e+00,-4.54121625801908e+01
2.59199841838941e+02,-3.08085583743529e+00,-4.54616760269576e+01
2.59648268291722e+02,-3.08849027993704e+00,-4.55111880945355e+01
2.60097470540823e+02,-3.09613769446999e+00,-4.55606986350742e+01
2.60547449928404e+02,-3.10379808019524e+00,-4.56102075007463e+01
2.60998207798946e+02,-3.11147143619649e+00,-4.56597145437494e+01
2.61449745499259e+02,-3.11915776148000e+00,-4.57092196163083e+01
2.61902064378479e+02,-3.12685705497470e+00,-4.57587225706772e+01
2.62355165788078e+02,-3.13456931553214e+00,-4.58082232591419e+01
2.62809051081866e+02,-3.14229454192655e+00,-4.58577215340221e+01
2.63263721615996e+02,-3.15003273285486e+00,-4.59072172476734e+01
2.63719178748965e+02,-3.15778388693675e+00,-4.59567102524899e+01
2.64175423841622e+02,-3.16554800271464e+00,-4.60062004009057e+01
2.64632458257170e+02,-3.17332507865380e+00,-4.60556875453979e+01
2.65090283361171e+02,-3.18111511314230e+00,-4.61051715384881e+01
2.65548900521547e+02,-3.18891810449110e+00,-4.61546522327452e+01
2.66008311108590e+02,-3.19673405093408e+00,-4.62041294807870e+01
2.66468516494960e+02,-3.20456295062809e+00,-4.62536031352830e+01
2.66929518055693e+02,-3.21240480165297e+00,-4.63030730489559e+01
2.67391317168203e+02,-3.22025960201162e+00,-4.63525390745846e+01
2.67853915212289e+02,-3.22812734963004e+00,-4.64020010650054e+01
2.68317313570135e+02,-3.23600804235737e+00,-4.64514588731153e+01
2.68781513626316e+02,-3.24390167796594e+00,-4.65009123518731e+01
2.69246516767804e+02,-3.25180825415136e+00,-4.65503613543024e+01
2.69712324383970e+02,-3.25972776853253e+00,-4.65998057334934e+01
2.70178937866589e+02,-3.26766021865171e+00,-4.66492453426050e+01
2.70646358609842e+02,-3.27560560197459e+00,-4.66986800348672e+01
2.71114588010324e+02,-3.28356391589034e+00,-4.67481096635831e+01
2.71583627467046e+02,-3.29153515771167e+00,-4.67975340821313e+01
2.72053478381438e+02,-3.29951932467490e+00,-4.68469531439675e+01
2.72524142157356e+02,-3.30751641394004e+00,-4.68963667026276e+01
2.72995620201083e+02,-3.31552642259080e+00,-4.69457746117287e+01
2.73467913921337e+02,-3.32354934763476e+00,-4.69951767249724e+01
2.73941024729272e+02,-3.33158518600332e+00,-4.70445728961460e+01
2.74414954038483e+02,-3.33963393455188e+00,-4.70939629791254e+01
2.74889703265011e+02,-3.34769559005985e+00,-4.71433468278765e+01
2.75365273827348e+02,-3.35577014923076e+00,-4.71927242964582e+01
2.75841667146439e+02,-3.36385760869229e+00,-4.72420952390236e+01
2.76318884645685e+02,-3.37195796499642e+00,-4.72914595098230e+01
2.76796927750954e+02,-3.38007121461947e+00,-4.73408169632055e+01
2.77275797890578e+02,-3.38819735396216e+00,-4.73901674536211e+01
2.77755496495360e+02,-3.39633637934975e+00,-4.74395108356233e+01
2.78236024998580e+02,-3.40448828703211e+00,-4.74888469638707e+01
2.78717384835996e+02,-3.41265307318377e+00,-4.75381756931294e+01
2.79199577445850e+02,-3.42083073390405e+00,-4.75874968782749e+01
2.79682604268875e+02,-3.42902126521717e+00,-4.76368103742947e+01
2.80166466748291e+02,-3.43722466307226e+00,-4.76861160362895e+01
2.80651166329821e+02,-3.44544092334357e+00,-4.77354137194764e+01
2.81136704461685e+02,-3.45367004183047e+00,-4.77847032791901e+01
2.81623082594611e+02,-3.46191201425761e+00,-4.78339845708854e+01
2.82110302181833e+02,-3.47016683627498e+00,-4.78832574501394e+01
2.82598364679105e+02,-3.47843450345806e+00,-4.79325217726531e+01
2.83087271544693e+02,-3.48671501130785e+00,-4.79817773942541e+01
2.83577024239392e+02,-3.49500835525107e+00,-4.80310241708981e+01
2.84067624226520e+02,-3.50331453064018e+00,-4.80802619586713e+01
2.84559072971927e+02,-3.51163353275356e+00,-4.81294906137925e+01
2.85051371944002e+02,-3.51996535679557e+00,-4.81787099926150e+01
2.85544522613671e+02,-3.52830999789668e+00,-4.82279199516286e+01
2.86038526454407e+02,-3.53666745111361e+00,-4.82771203474618e+01
2.86533384942230e+02,-3.54503771142938e+00,-4.83263110368840e+01
2.87029099555716e+02,-3.55342077375352e+00,-4.83754918768069e+01
2.87525671775998e+02,-3.56181663292209e+00,-4.84246627242875e+01
2.88023103086769e+02,-3.57022528369789e+00,-4.84738234365291e+01
2.88521394974294e+02,-3.57864672077051e+00,-4.85229738708844e+01
2.89020548927405e+02,-3.58708093875652e+00,-4.85721138848563e+01
2.89520566437511e+02,-3.59552793219952e+00,-4.86212433361011e+01
2.90021448998601e+02,-3.60398769557036e+00,-4.86703620824297e+01
2.90523198107250e+02,-3.61246022326717e+00,-4.87194699818098e+01
2.91025815262621e+02,-3.62094550961557e+00,-4.87685668923684e+01
2.91529301966470e+02,-3.62944354886877e+00,-4.88176526723928e+01
2.92033659723153e+02,-3.63795433520770e+00,-4.88667271803335e+01
2.92538890039626e+02,-3.64647786274114e+00,-4.89157902748057e+01
2.93044994425455e+02,-3.65501412550589e+00,-4.89648418145916e+01
2.93551974392815e+02,-3.66356311746687e+00,-4.90138816586419e+01
2.94059831456499e+02,-3.67212483251727e+00,-4.90629096660782e+01
2.94568567133919e+02,-3.68069926447874e+00,-4.91119256961947e+01
2.95078182945115e+02,-3.68928640710144e+00,-4.91609296084604e+01
2.95588680412753e+02,-3.69788625406427e+00,-4.92099212625207e+01
2.96100061062135e+02,-3.70649879897496e+00,-4.92589005181995e+01
2.96612326421204e+02,-3.71512403537027e+00,-4.93078672355015e+01
2.97125478020543e+02,-3.72376195671609e+00,-4.93568212746134e+01
2.97639517393384e+02,-3.73241255640762e+00,-4.94057624959064e+01
2.98154446075612e+02,-3.74107582776951e+00,-4.94546907599378e+01
2.98670265605770e+02,-3.74975176405601e+00,-4.95036059274531e+01
2.99186977525062e+02,-3.75844035845115e+00,-4.95525078593879e+01
2.99704583377356e+02,-3.76714160406887e+00,-4.96013964168696e+01
3.00223084709195e+02,-3.77585549395320e+00,-4.96502714612193e+01
3.00742483069795e+02,-3.78458202107840e+00,-4.96991328539540e+01
3.01262780011053e+02,-3.79332117834912e+00,-4.97479804567882e+01
3.01783977087551e+02,-3.80207295860060e+00,-4.97968141316357e+01
3.02306075856559e+02,-3.81083735459878e+00,-4.98456337406116e+01
3.02829077878044e+02,-3.81961435904052e+00,-4.98944391460344e+01
3.03352984714669e+02,-3.82840396455372e+00,-4.99432302104271e+01
3.03877797931803e+02,-3.83720616369751e+00,-4.99920067965200e+01
3.04403519097520e+02,-3.84602094896244e+00,-5.00407687672517e+01
3.04930149782609e+02,-3.85484831277061e+00,-5.00895159857713e+01
3.05457691560578e+02,-3.86368824747588e+00,-5.01382483154405e+01
3.05986146007653e+02,-3.87254074536400e+00,-5.01869656198347e+01
3.06515514702790e+02,-3.88140579865285e+00,-5.02356677627453e+01
3.07045799227677e+02,-3.89028339949255e+00,-5.02843546081816e+01
3.07577001166737e+02,-3.89917353996570e+00,-5.03330260203722e+01
3.08109122107134e+02,-3.90807621208750e+00,-5.03816818637669e+01
3.08642163638778e+02,-3.91699140780597e+00,-5.04303220030387e+01
3.09176127354331e+02,-3.92591911900213e+00,-5.04789463030851e+01
3.09711014849208e+02,-3.93485933749018e+00,-5.05275546290305e+01
3.10246827721587e+02,-3.94381205501765e+00,-5.05761468462275e+01
3.10783567572408e+02,-3.95277726326566e+00,-5.06247228202584e+01
3.11321236005383e+02,-3.96175495384904e+00,-5.06732824169378e+01
3.11859834626998e+02,-3.97074511831655e+00,-5.07218255023134e+01
3.12399365046516e+02,-3.97974774815108e+00,-5.07703519426682e+01
3.12939828875987e+02,-3.98876283476979e+00,-5.08188616045223e+01
3.13481227730250e+02,-3.99779036952439e+00,-5.08673543546341e+01
3.14023563226934e+02,-4.00683034370124e+00,-5.09158300600026e+01
3.14566836986472e+02,-4.01588274852162e+00,-5.09642885878687e+01
3.15111050632095e+02,-4.02494757514186e+00,-5.10127298057169e+01
3.15656205789846e+02,-4.03402481465363e+00,-5.10611535812771e+01
3.16202304088581e+02,-4.04311445808404e+00,-5.11095597825262e+01
3.16749347159971e+02,-4.05221649639590e+00,-5.11579482776898e+01
3.17297336638513e+02,-4.06133092048788e+00,-5.12063189352437e+01
3.17846274161530e+02,-4.07045772119479e+00,-5.12546716239158e+01
3.18396161369178e+02,-4.07959688928768e+00,-5.13030062126873e+01
3.18946999904452e+02,-4.08874841547413e+00,-5.13513225707948e+01
3.19498791413186e+02,-4.09791229039840e+00,-5.13996205677316e+01
3.20051537544066e+02,-4.10708850464169e+00,-5.14479000732493e+01
3.20605239948626e+02,-4.11627704872230e+00,-5.14961609573598e+01
3.21159900281259e+02,-4.12547791309586e+00,-5.15444030903361e+01
3.21715520199222e+02,-4.13469108815555e+00,-5.15926263427147e+01
3.22272101362635e+02,-4.14391656423230e+00,-5.16408305852967e+01
3.22829645434494e+02,-4.15315433159500e+00,-5.16890156891494e+01
3.23388154080671e+02,-4.16240438045072e+00,-5.17371815256080e+01
3.23947628969917e+02,-4.17166670094494e+00,-5.17853279662769e+01
3.24508071773875e+02,-4.18094128316175e+00,-5.18334548830315e+01
3.25069484167076e+02,-4.19022811712404e+00,-5.18815621480197e+01
3.25631867826950e+02,-4.19952719279379e+00,-5.19296496336632e+01
3.26195224433829e+02,-4.20883850007223e+00,-5.19777172126590e+01
3.26759555670951e+02,-4.21816202880007e+00,-5.20257647579812e+01
3.27324863224466e+02,-4.22749776875774e+00,-5.20737921428822e+01
3.27891148783444e+02,-4.23684570966562e+00,-5.21217992408944e+01
3.28458414039872e+02,-4.24620584118422e+00,-5.21697859258314e+01
3.29026660688669e+02,-4.25557815291444e+00,-5.22177520717897e+01
3.29595890427685e+02,-4.26496263439779e+00,-5.22656975531500e+01
3.30166104957705e+02,-4.27435927511663e+00,-5.23136222445786e+01
3.30737305982459e+02,-4.28376806449436e+00,-5.23615260210292e+01
3.31309495208624e+02,-4.29318899189569e+00,-5.24094087577439e+01
3.31882674345829e+02,-4.30262204662684e+00,-5.24572703302546e+01
3.32456845106660e+02,-4.31206721793577e+00,-5.25051106143846e+01
3.33032009206669e+02,-4.32152449501246e+00,-5.25529294862503e+01
3.33608168364373e+02,-4.33099386698908e+00,-5.26007268222619e+01
3.34185324301263e+02,-4.34047532294025e+00,-5.26485024991251e+01
3.34763478741807e+02,-4.34996885188328e+00,-5.26962563938426e+01
3.35342633413460e+02,-4.35947444277840e+00,-5.27439883837153e+01
3.35922790046661e+02,-4.36899208452899e+00,-5.27916983463438e+01
3.36503950374847e+02,-4.37852176598184e+00,-5.28393861596293e+01
3.37086116134450e+02,-4.38806347592734e+00,-5.28870517017755e+01
3.37669289064909e+02,-4.39761720309977e+00,-5.29346948512896e+01
3.38253470908670e+02,-4.40718293617753e+00,-5.29823154869836e+01
3.38838663411197e+02,-4.41676066378334e+00,-5.30299134879758e+01
3.39424868320970e+02,-4.42635037448453e+00,-5.30774887336918e+01
3.40012087389495e+02,-4.43595205679325e+00,-5.31250411038660e+01
3.40600322371310e+02,-4.44556569916674e+00,-5.31725704785427e+01
3.41189575023986e+02,-4.45519129000756e+00,-5.32200767380777e+01
3.41779847108136e+02,-4.46482881766382e+00,-5.32675597631391e+01
3.42371140387419e+02,-4.47447827042944e+00,-5.33150194347087e+01
3.42963456628544e+02,-4.48413963654441e+00,-5.33624556340835e+01
3.43556797601278e+02,-4.49381290419500e+00,-5.34098682428764e+01
3.44151165078449e+02,-4.50349806151406e+00,-5.34572571430180e+01
3.44746560835952e+02,-4.51319509658120e+00,-5.35046222167573e+01
3.45342986652755e+02,-4.52290399742310e+00,-5.35519633466632e+01
3.45940444310902e+02,-4.53262475201374e+00,-5.35992804156254e+01
3.46538935595523e+02,-4.54235734827463e+00,-5.36465733068561e+01
3.47138462294833e+02,-4.55210177407508e+00,-5.36938419038904e+01
3.47739026200143e+02,-4.56185801723247e+00,-5.37410860905880e+01
3.48340629105862e+02,-4.57162606551246e+00,-5.37883057511344e+01
3.48943272809504e+02,-4.58140590662925e+00,-5.38355007700416e+01
3.49546959111692e+02,-4.59119752824590e+00,-5.38826710321494e+01
3.50151689816165e+02,-4.60100091797448e+00,-5.39298164226267e+01
3.50757466729783e+02,-4.61081606337641e+00,-5.39769368269724e+01
3.51364291662529e+02,-4.62064295196267e+00,-5.40240321310165e+01
3.51972166427522e+02,-4.63048157119407e+00,-5.40711022209214e+01
3.52581092841013e+02,-4.64033190848150e+00,-5.41181469831826e+01
3.53191072722399e+02,-4.65019395118622e+00,-5.41651663046299e+01
3.53802107894222e+02,-4.66006768662005e+00,-5.42121600724289e+01
3.54414200182179e+02,-4.66995310204572e+00,-5.42591281740811e+01
3.55027351415124e+02,-4.67985018467703e+00,-5.43060704974258e+01
3.55641563425076e+02,-4.68975892167920e+00,-5.43529869306409e+01
3.56256838047223e+02,-4.69967930016905e+00,-5.43998773622435e+01
3.56873177119928e+02,-4.70961130721533e+00,-5.44467416810913e+01
3.57490582484734e+02,-4.71955492983894e+00,-5.44935797763837e+01
3.58109055986372e+02,-4.72951015501319e+00,-5.45403915376622e+01
3.58728599472761e+02,-4.73947696966411e+00,-5.45871768548121e+01
3.59349214795020e+02,-4.74945536067064e+00,-5.46339356180629e+01
3.59970903807470e+02,-4.75944531486494e+00,-5.46806677179894e+01
3.60593668367638e+02,-4.76944681903266e+00,-5.47273730455128e+01
3.61217510336267e+02,-4.77945985991317e+00,-5.47740514919014e+01
3.61842431577319e+02,-4.78948442419985e+00,-5.48207029487718e+01
3.62468433957978e+02,-4.79952049854034e+00,-5.48673273080896e+01
3.63095519348661e+02,-4.80956806953682e+00,-5.49139244621701e+01
3.63723689623021e+02,-4.81962712374628e+00,-5.49604943036797e+01
3.64352946657950e+02,-4.82969764768074e+00,-5.50070367256363e+01
3.64983292333591e+02,-4.83977962780759e+00,-5.50535516214104e+01
3.65614728533336e+02,-4.84987305054980e+00,-5.51000388847262e+01
3.66247257143837e+02,-4.85997790228619e+00,-5.51464984096617e+01
3.66880880055010e+02,-4.87009416935173e+00,-5.51929300906503e+01
3.67515599160040e+02,-4.88022183803780e+00,-5.52393338224813e+01
3.68151416355389e+02,-4.89036089459243e+00,-5.52857095003006e+01
3.68788333540797e+02,-4.90051132522060e+00,-5.53320570196119e+01
3.69426352619293e+02,-4.91067311608449e+00,-5.53783762762771e+01
3.70065475497198e+02,-4.92084625330375e+00,-5.54246671665170e+01
3.70705704084131e+02,-4.93103072295578e+00,-5.54709295869127e+01
3.71347040293013e+02,-4.94122651107602e+00,-5.55171634344059e+01
3.71989486040077e+02,-4.95143360365815e+00,-5.55633686062993e+01
3.72633043244870e+02,-4.96165198665444e+00,-5.56095450002584e+01
3.73277713830259e+02,-4.97188164597596e+00,-5.56556925143111e+01
3.73923499722439e+02,-4.98212256749291e+00,-5.57018110468492e+01
3.74570402850937e+02,-4.99237473703483e+00,-5.57479004966287e+01
3.75218425148618e+02,-5.00263814039091e+00,-5.57939607627707e+01
3.75867568551690e+02,-5.01291276331026e+00,-5.58399917447620e+01
3.76517834999714e+02,-5.02319859150214e+00,-5.58859933424559e+01
3.77169226435602e+02,-5.03349561063631e+00,-5.59319654560726e+01
3.77821744805630e+02,-5.04380380634323e+00,-5.59779079862004e+01
3.78475392059442e+02,-5.05412316421436e+00,-5.60238208337956e+01
3.79130170150053e+02,-5.06445366980243e+00,-5.60697039001838e+01
3.79786081033857e+02,-5.07479530862173e+00,-5.61155570870602e+01
3.80443126670633e+02,-5.08514806614836e+00,-5.61613802964904e+01
3.81101309023551e+02,-5.09551192782049e+00,-5.62071734309108e+01
3.81760630059177e+02,-5.10588687903868e+00,-5.62529363931293e+01
3.82421091747480e+02,-5.11627290516612e+00,-5.62986690863260e+01
3.83082696061834e+02,-5.12666999152891e+00,-5.63443714140536e+01
3.83745444979032e+02,-5.13707812341631e+00,-5.63900432802382e+01
3.84409340479283e+02,-5.14749728608106e+00,-5.64356845891797e+01
3.85074384546223e+02,-5.15792746473963e+00,-5.64812952455522e+01
3.85740579166920e+02,-5.16836864457249e+00,-5.65268751544049e+01
3.86407926331880e+02,-5.17882081072437e+00,-5.65724242211623e+01
3.87076428035052e+02,-5.18928394830459e+00,-5.66179423516251e+01
3.87746086273835e+02,-5.19975804238725e+00,-5.66634294519703e+01
3.88416903049083e+02,-5.21024307801157e+00,-5.67088854287520e+01
3.89088880365112e+02,-5.22073904018215e+00,-5.67543101889015e+01
3.89762020229707e+02,-5.23124591386922e+00,-5.67997036397285e+01
3.90436324654124e+02,-5.24176368400894e+00,-5.68450656889209e+01
3.91111795653099e+02,-5.25229233550365e+00,-5.68903962445453e+01
3.91788435244856e+02,-5.26283185322217e+00,-5.69356952150481e+01
3.92466245451108e+02,-5.27338222200006e+00,-5.69809625092551e+01
3.93145228297066e+02,-5.28394342663991e+00,-5.70261980363724e+01
3.93825385811445e+02,-5.29451545191155e+00,-5.70714017059870e+01
3.94506720026472e+02,-5.30509828255242e+00,-5.71165734280666e+01
3.95189232977885e+02,-5.31569190326779e+00,-5.71617131129607e+01
3.95872926704949e+02,-5.32629629873101e+00,-5.72068206714003e+01
3.96557803250454e+02,-5.33691145358384e+00,-5.72518960144990e+01
